id,y
0,68.89026336774064
1,69.52692955849179
2,70.81549979806603
3,71.49362019275932
4,71.01634013815134
5,78.44724186616716
6,66.3079194433592
7,65.5723840212033
8,79.61097699535163
9,74.33259921992463
10,62.323269765516635
11,79.87545390759433
12,71.8785257306889
13,82.4474016801115
14,59.47033555078817
15,82.54781562949785
16,71.72904708328238
17,77.81810263143805
18,70.57438962452873
19,67.72214430061298
20,65.55439571042756
21,67.73858732214215
22,79.16190238516059
23,75.50157369179597
24,58.374957956524746
25,71.81115715775134
26,57.685517004414926
27,72.69169921771785
28,60.79414657745955
29,77.27361141947115
30,63.96307890951088
31,70.6835510856463
32,59.75150411048863
33,68.11193037216863
34,65.82726488979897
35,64.90153492453874
36,80.221152563008
37,59.10388567750289
38,71.19592228046683
39,70.05968801302038
40,71.30689880576276
41,77.10984704908941
42,69.72896817721922
43,73.66588529266986
44,75.82672013356768
45,66.5052315664745
46,71.06849118608031
47,72.9981018751003
48,77.04625586210972
49,67.37738443714527
50,78.87128860802889
51,68.00156936823662
52,64.26576116365396
53,76.62832076584309
54,76.12286347350506
55,74.48213394424656
56,65.30351085484061
57,70.07718658390888
58,69.52112505675565
59,63.0931522385
60,62.155804706993536
61,73.39155690828622
62,68.06588284602043
63,72.32498455034226
64,75.20514620969709
65,56.190757267491136
66,71.77126882025995
67,82.40034458090189
68,64.29015853239197
69,73.26019465102019
70,63.7859010240413
71,75.3557067094863
72,62.674043165756764
73,58.95972011688556
74,65.96341164304164
75,72.05813772998218
76,77.14689397306623
77,59.76199204898023
78,82.61465512537802
79,74.54122057189295
80,69.42564569381
81,70.78355159585652
82,68.4091158231618
83,72.96097228578026
84,60.617241137736315
85,68.08730238645121
86,56.02763408261453
87,76.51630214469458
88,74.05377495149719
89,81.00257391058614
90,69.4446959871443
91,73.11102757660584
92,78.57798087213258
93,65.56818728082851
94,67.29588687320674
95,59.68419523643615
96,65.77263890852873
97,66.80703620374142
98,73.07379213408814
99,78.58598022382544
100,77.70812495129132
101,82.09768674956247
102,77.72354591516647
103,81.1137246240382
104,84.42094080672837
105,66.62484702432751
106,65.33473488061664
107,68.94696685629968
108,77.95787908279547
109,58.76222189473187
110,72.85476545922587
111,75.62603450820639
112,76.26674646009215
113,55.526676905432424
114,70.23855327058408
115,68.4442748278714
116,74.41727894512209
117,77.92041736262357
118,74.21939060811121
119,76.60038113743018
120,79.52849056931991
121,81.0454340381518
122,64.47587346794603
123,60.44424167700915
124,68.00210497262505
125,60.760741251464765
126,59.72692612478232
127,76.98648676214611
128,73.97394740449128
129,69.84941123323621
130,61.29478119058438
131,78.61502105581236
132,65.26711835439743
133,59.03772282038252
134,76.06471313604008
135,61.93441068831023
136,78.48769217122258
137,74.96544761707422
138,78.01108149294555
139,71.65739180397766
140,69.95955015574104
141,61.55055620428332
142,75.54686852278597
143,78.7873963211355
144,75.37560751579448
145,65.20572255554151
146,65.25034892137333
147,56.75355390213216
148,75.07523512714297
149,72.11102255826482
150,74.09743446934303
151,75.73387230546302
152,76.32692920813176
153,64.36199053423363
154,83.08457336947185
155,56.25566141760257
156,65.65197299312644
157,69.75115458568094
158,80.83972781505571
159,78.0496026236229
160,77.1358217992324
161,66.77485496055553
162,80.48040154703317
163,70.68349473888566
164,68.91465466933137
165,71.92610598495394
166,63.7828122732254
167,75.71269551062194
168,69.59716245488093
169,80.24843922901923
170,62.93685277560462
171,70.90232229345551
172,57.8964764307
173,65.93924924478004
174,73.82916057116685
175,62.063575727909
176,77.0838235834762
177,70.5958737746091
178,60.59849160276421
179,71.97214524235007
180,68.46772029864859
181,61.17531777756618
182,76.84093837780782
183,64.16517885058053
184,51.26214166666608
185,54.89471710517242
186,56.57904689071386
187,63.63687359338782
188,55.77461214726052
189,64.3255294244076
190,65.71949655274855
191,63.73033983345869
192,78.46771070534376
193,66.2720619135819
194,56.43414116275234
195,76.87882703044464
196,76.00235997051072
197,79.66529743690042
198,52.80890834675564
199,62.822886919145226
200,59.498288214128344
201,67.94513781590648
202,74.79245407292743
203,72.91139544721447
204,77.8953112430184
205,72.54664871564738
206,69.67600503407506
207,74.4218751679396
208,57.27349917758991
209,64.83015340491126
210,72.40040013252205
211,72.94038074092207
212,74.57196224679615
213,79.14041683235196
214,62.67500837061188
215,72.9739759031986
216,75.49073052876979
217,74.78271587721376
218,65.75392014961265
219,77.86115621817487
220,59.240854466692824
221,75.84267295042545
222,59.072174976780765
223,70.01094243236675
224,64.1955285356855
225,64.12120779485572
226,75.34455159021834
227,70.71106680056693
228,67.02055408754005
229,69.82543787926956
230,71.52906281144763
