id,y
0.0,67.69633865099468
1.0,69.24752423340041
2.0,68.88168905743842
3.0,70.54049600489813
4.0,70.94428903129338
5.0,74.22264261489616
6.0,62.45109883299153
7.0,59.98574932886095
8.0,80.34934564161586
9.0,78.50807650172278
10.0,57.87408918175764
11.0,80.63058966985432
12.0,72.72791522909907
13.0,81.55647857923381
14.0,55.27308651520984
15.0,80.36900813913357
16.0,69.87395007234113
17.0,74.17983801853067
18.0,71.66095015704134
19.0,69.66490821499393
20.0,69.79135965401818
21.0,65.91879066706302
22.0,80.05247975987328
23.0,75.41781537433107
24.0,62.34961264802443
25.0,70.10909756841546
26.0,54.940075162816505
27.0,71.46661413719585
28.0,66.02635234542444
29.0,73.69749874111655
30.0,64.09343383506469
31.0,69.62229205661535
32.0,57.50310360706171
33.0,71.13925371744922
34.0,69.02689627161165
35.0,65.60375219142284
36.0,74.64776384269386
37.0,55.98263181972045
38.0,71.58994496428548
39.0,69.63315580636409
40.0,71.60080552623096
41.0,74.68406993368667
42.0,71.81584726792596
43.0,79.51244508496448
44.0,72.79327020012215
45.0,68.53453198497603
46.0,69.06964882256806
47.0,72.82826439199464
48.0,77.1507085353318
49.0,70.09932790270638
50.0,76.85037346073628
51.0,66.1115189373486
52.0,61.06773031656854
53.0,82.63447170752184
54.0,76.6893905798363
55.0,72.7701355049712
56.0,64.67581883149616
57.0,71.51023123394168
58.0,72.85647308219356
59.0,60.80259538262277
60.0,65.44911451204958
61.0,74.28350170496788
62.0,64.8207000764709
63.0,72.68574263243606
64.0,72.33558137658233
65.0,58.03099550849198
66.0,69.62826399043838
67.0,78.89853203340948
68.0,62.24375577392923
69.0,74.44443181869046
70.0,61.5396189027533
71.0,77.06744773093799
72.0,63.03676659873321
73.0,61.487682747916736
74.0,65.08783049565031
75.0,71.37108411441929
76.0,76.74380798450773
77.0,61.14953985278758
78.0,79.61127254612849
79.0,83.64032446594274
80.0,71.64924515319383
81.0,78.88963925297591
82.0,73.43041498520112
83.0,75.47567912927623
84.0,60.45228964877829
85.0,64.33375815784748
86.0,59.41208945826829
87.0,78.1008716720618
88.0,77.36740248183366
89.0,80.71417566624146
90.0,67.04842967621269
91.0,68.1829511581943
92.0,77.17940696060825
93.0,67.41874350032036
94.0,71.40629461387623
95.0,56.73065888668337
96.0,68.51846590503234
97.0,66.68337696378887
98.0,71.74983614433447
99.0,78.7685998543898
100.0,80.09206771438001
101.0,81.46120730977762
102.0,79.66080571031354
103.0,83.22443683354018
104.0,82.95155247264316
105.0,64.93944817730247
106.0,60.03616367131984
107.0,67.68262674932033
108.0,76.04721284464846
109.0,56.0447911522478
110.0,71.37256203038245
111.0,74.01692705997598
112.0,74.08662920618168
113.0,55.07814191910518
114.0,70.28245496950618
115.0,71.22668636830511
116.0,75.10749454112317
117.0,79.32670911770977
118.0,74.52806198097974
119.0,73.44284800707418
120.0,79.0412000689982
121.0,79.61043225376436
122.0,65.44550695725131
123.0,60.6954089023625
124.0,69.28031857458419
125.0,58.738036994946015
126.0,62.223169563044834
127.0,79.57239080297867
128.0,75.9938458771325
129.0,71.57997262249226
130.0,61.63233967752738
131.0,77.70799785278344
132.0,62.33607649769315
133.0,57.13285144322215
134.0,76.36500386991992
135.0,58.781529984654775
136.0,79.50441462273622
137.0,71.61233177937706
138.0,77.98148915434132
139.0,74.48327800434636
140.0,69.30178982395827
141.0,62.12668664478578
142.0,75.3357607018107
143.0,72.37339861923053
144.0,78.57677192356964
145.0,57.286364872015085
146.0,68.89371932939042
147.0,61.38918892837231
148.0,75.32488123519597
149.0,72.41662946721438
150.0,76.00465069718169
151.0,72.03340903651784
152.0,71.68860928173589
153.0,61.58243659268883
154.0,81.85337373116793
155.0,56.03145728123424
156.0,65.42376152042434
157.0,73.00914125446126
158.0,80.05582930785843
159.0,84.4140136191084
160.0,79.18994817707394
161.0,63.85328435524942
162.0,83.39145849525566
163.0,71.32665525502895
164.0,67.62234959731123
165.0,74.0984921350625
166.0,61.95040249653639
167.0,80.13444369650236
168.0,68.11242356881988
169.0,75.30998303179166
170.0,58.024828502982565
171.0,74.62751203604162
172.0,56.677424825276695
173.0,63.642086133560305
174.0,77.26330433585288
175.0,64.16459616803665
176.0,82.61896028670654
177.0,70.87091440612073
178.0,57.56198851837014
179.0,64.86534693713625
180.0,69.58723710183014
181.0,66.78762981506455
182.0,74.48474698760056
183.0,65.2744692053704
184.0,52.64183217615535
185.0,56.61019638046097
186.0,65.72999626618778
187.0,61.841168181642104
188.0,55.88703346653735
189.0,55.75538399125401
190.0,70.13891989659535
191.0,64.19865191389599
192.0,79.10551655191759
193.0,65.27549650985246
194.0,57.224520763941335
195.0,76.28372818459711
196.0,75.82345326586133
197.0,74.53244452672524
198.0,51.384853541741414
199.0,58.50070500793189
200.0,63.08545889774333
201.0,68.59311398862441
202.0,77.46133138192427
203.0,77.78678027803898
204.0,78.70742294903559
205.0,69.94636686609729
206.0,71.54362962545649
207.0,72.75518384531469
208.0,55.10272388123224
209.0,61.37936144936956
210.0,73.30260946015808
211.0,69.06003911941082
212.0,72.78716837352646
213.0,78.89824071879218
214.0,63.129607754294966
215.0,71.5367890811701
216.0,76.5723912006869
217.0,74.95496001627613
218.0,62.1112904568595
219.0,76.63654258452777
220.0,54.563224196598675
221.0,73.08172830503342
222.0,57.207443508444044
223.0,67.91327473677345
224.0,66.31533825921709
225.0,68.86262938584647
226.0,81.43926146540346
227.0,66.50423177393853
228.0,61.70302480587007
229.0,72.42590374957213
230.0,77.34906467581051
231.0,63.68139800887003
232.0,68.04853642216086
233.0,69.7769945384846
234.0,75.55135502187943
235.0,78.77757035076743
236.0,65.85184357864084
237.0,72.21593774686362
238.0,82.8940723146748
239.0,56.81156972118365
240.0,58.748793469951536
241.0,50.98898572987913
242.0,70.76283094673134
243.0,62.76947305865501
244.0,67.40536122171994
245.0,68.63382717608361
246.0,60.66037682622429
247.0,75.3745544737398
248.0,79.3662477000122
249.0,60.10956381157821
250.0,61.7409595954583
251.0,65.68851978531534
252.0,71.24887540318215
253.0,60.32136587440355
254.0,64.37470639060089
255.0,80.27712721855275
256.0,73.31423596232665
257.0,68.53212778891478
258.0,61.49259101711696
259.0,64.01022110670516
260.0,66.13879667389452
261.0,70.25836412086598
262.0,58.15625379520761
263.0,81.63337389127157
264.0,76.80663513657079
265.0,67.27147723838407
266.0,65.78202754544773
267.0,81.07546246069369
268.0,70.39606203590111
269.0,76.67285144380286
270.0,68.91466469436216
271.0,63.07658368541321
272.0,75.46706869278935
273.0,55.8228823227294
274.0,62.93859027860695
275.0,81.03692572434424
276.0,64.73688394923029
277.0,59.13838127887882
278.0,67.95046687790929
279.0,74.90475680405669
280.0,63.399531892431845
281.0,63.490934984111995
282.0,78.30363226219733
283.0,59.58896343374124
284.0,70.01165371945442
285.0,83.33651468659446
286.0,64.26370644479735
287.0,65.76324786206197
288.0,57.95795736017114
289.0,70.16883466285391
290.0,67.85768807239126
291.0,69.19065555774615
292.0,80.36419156753202
293.0,61.864095644236286
294.0,71.79531921890914
295.0,68.83641774489026
296.0,70.23070713010718
297.0,66.7971454365519
298.0,65.23219936388008
299.0,60.87465965191014
300.0,71.70165504930796
301.0,72.1173733563338
302.0,76.94979831221231
303.0,70.80246474265184
304.0,59.77580626774263
305.0,61.42821600241446
306.0,67.45613846016315
307.0,63.39183356264819
308.0,76.4030185687054
309.0,56.36021873454786
310.0,78.03277541990013
311.0,71.63921191669563
312.0,72.83927133222005
313.0,64.7484967738715
314.0,65.32657952783845
315.0,64.78535884670137
316.0,65.872722017032
317.0,73.04652884646185
318.0,63.029927017448856
319.0,56.85952090861771
320.0,71.76183560958586
321.0,67.36415018956822
322.0,64.00230172482745
323.0,65.17496824133107
324.0,72.10690741798466
325.0,72.45011412741613
326.0,56.99701787400985
327.0,59.750383260790365
328.0,73.06624077439315
329.0,66.38115228004982
330.0,78.63393467521321
331.0,57.582019231178606
332.0,64.40193044053841
333.0,65.01967884979986
334.0,64.28151833026577
335.0,66.50671177395675
336.0,61.24026509285992
337.0,75.94059936830608
338.0,76.41215529743118
339.0,76.10474056239418
340.0,67.81777856836304
341.0,74.455557353622
342.0,61.05259720391287
343.0,66.24843657226702
344.0,68.61271148826052
345.0,81.30172744039166
346.0,73.25508971529774
347.0,74.08557710219468
348.0,78.53939057409
349.0,69.4022189778786
350.0,73.37121437610952
351.0,69.82949011454255
352.0,74.88702548741671
353.0,77.72711408443966
354.0,57.80623910718067
355.0,65.06135646773862
356.0,54.918450027755945
357.0,69.51041593569589
358.0,55.90722419616204
359.0,79.30403986763922
360.0,65.14667166151118
361.0,59.221962997790094
362.0,79.36177778806453
363.0,81.00427804378924
364.0,66.78678886503607
365.0,70.3008095034277
366.0,71.10840229088785
367.0,78.89830472777895
368.0,84.01670888367218
369.0,72.38721190703599
370.0,65.40508797481002
371.0,68.99124028394041
372.0,62.37214687219252
373.0,59.786339144272304
374.0,63.35977377084786
375.0,70.34473808866436
376.0,71.92784567798583
377.0,63.108630263257126
378.0,80.81452151018613
379.0,75.75748527569118
380.0,70.83046069865972
381.0,74.8396021638254
382.0,65.16940993290831
383.0,66.16482812994491
384.0,76.27828937431578
385.0,73.45741527425587
386.0,64.47287782494372
387.0,83.0206123258667
388.0,59.29310051279167
389.0,55.59270194427826
390.0,64.65983298624784
391.0,71.24502685790858
392.0,63.50196467994317
393.0,77.99559172581164
394.0,76.17185346442858
395.0,60.12488994774883
396.0,68.2473899547161
397.0,60.72541668832575
398.0,59.137700723268026
399.0,68.60990652673522
400.0,71.78135267964504
401.0,70.79570071141869
402.0,79.82269997361159
403.0,81.61999745199374
404.0,61.21805712247809
405.0,67.49858643114138
406.0,59.49036186960537
407.0,58.798032154681934
408.0,75.80980682569994
409.0,60.519117053680226
410.0,69.05101639934655
411.0,56.96191821227562
412.0,73.2993233725199
413.0,78.30617664251567
414.0,64.11801559718964
415.0,65.42956098605448
416.0,66.97534448608698
417.0,66.28335731190663
418.0,73.35497749798348
419.0,62.70507197386157
420.0,58.26630887591161
421.0,75.70720497678133
422.0,64.12167677154127
423.0,77.0858008226854
424.0,78.65909965809186
425.0,64.60798474820896
426.0,70.42446741649385
427.0,56.30381639507296
428.0,58.80613276383373
429.0,67.18462962816241
430.0,61.80454375261853
431.0,59.285014999919284
432.0,56.97944628409245
433.0,68.62919248145516
434.0,63.72725391628749
435.0,61.92276519750934
436.0,80.07414161127528
437.0,63.00072674949214
438.0,71.28228585769354
439.0,76.37951308259925
440.0,66.80670684701249
441.0,72.26114547574204
442.0,77.89821926369787
443.0,70.61773909207686
444.0,71.32154845831823
445.0,78.56523074925646
446.0,71.36823998448723
447.0,57.78266049590313
448.0,68.14099004986568
449.0,74.92989536267984
450.0,52.306521302311204
451.0,76.77832636831192
452.0,62.169042907559685
453.0,62.55809302048931
454.0,67.14803877285064
455.0,63.7109768522717
456.0,72.04142360448904
457.0,75.06559373108385
458.0,63.51849835573232
459.0,66.26768837085301
460.0,65.19919500770797
461.0,63.2392741089183
462.0,62.61862233800135
463.0,72.90100393853508
464.0,69.55713290374243
465.0,70.93688755206661
466.0,81.89672147664477
467.0,63.74435590035042
468.0,67.127424728423
469.0,67.73357753363862
470.0,68.07341734840705
471.0,63.938651386654726
472.0,73.08317510358225
473.0,77.86115774111504
474.0,66.86341239200962
475.0,52.80735161402629
476.0,62.376748943244365
477.0,79.16762409089361
478.0,77.71665677529452
479.0,77.37963646037589
480.0,52.76106798337437
481.0,71.80072743593662
482.0,51.95206223309051
483.0,78.66694277375481
484.0,82.33109594149107
485.0,60.83045501454425
486.0,66.6091576651059
487.0,67.30759155613765
488.0,61.95522195822393
489.0,68.44980934370997
490.0,67.99051994085524
491.0,62.82547205320094
492.0,74.37398323256079
